kai,datetime,Tem,DO,Sal,Chl.a
AKI,2016-10-19 10:12:00,23.75,6.83,32.24,2.3
SUO,2016-10-19 10:25:00,23.76,6.83,32.03,1.6
AKI,2016-10-19 11:00:00,24.15,6.87,31.54,2.2
SUO,2016-10-19 12:08:00,23.72,6.84,32.11,1.4
AKI,2016-10-19 12:28:00,24.09,6.83,31.61,2
KIS,2016-10-19 13:05:00,24.29,8.11,30.4,6.5
SUO,2016-10-19 13:06:00,23.65,6.8,31.88,1.6
SUO,2016-10-20 09:52:00,22.82,6.82,31.16,3.3
IY1,2016-10-20 10:20:00,23.26,7.54,32.84,1.2
SUO,2016-10-20 10:53:00,23.27,6.86,31.81,1.1
SUO,2016-10-20 11:52:00,22.92,6.98,31.64,3.8
IY1,2016-10-20 11:55:00,22.96,6.6,33.11,0.7
SUO,2016-10-20 12:33:00,23.61,6.67,32.12,1.7
SUO,2016-10-20 13:59:00,23.26,7.17,31.69,1.1
IY2,2016-10-20 14:23:00,23.3,6.77,32.89,1
SUO,2016-10-21 10:27:00,23.04,6.51,31.67,2
SUO,2016-10-21 11:29:00,23.4,6.45,31.84,1.4
SUO,2016-10-21 12:24:00,23.14,6.63,31.15,2
SUO,2016-10-21 13:19:00,23.01,6.55,30.85,2.3
BS1,2016-10-24 09:19:00,22.73,7.02,30.25,4.9
SUO,2016-10-24 09:25:00,21.89,6.75,31.5,1.9
OSK,2016-10-24 10:12:00,23.42,6.52,32.68,0.9
SUO,2016-10-24 10:20:00,22.32,6.63,31.56,1.8
BS1,2016-10-24 11:08:00,22.61,7.03,30.3,1.4
OSK,2016-10-24 11:11:00,23.75,6.25,33.2,0.4
SUO,2016-10-24 11:17:00,22.24,6.69,31.22,1.2
SUO,2016-10-24 12:20:00,21.83,6.99,31.06,2
OSK,2016-10-24 13:56:00,23.76,6.19,33.21,0.4
BS1,2016-10-24 14:24:00,23.23,7.08,30.67,2.4
BS1,2016-10-24 15:19:00,22.88,7.67,30.29,7.8
KIS,2016-10-25 08:51:00,24.02,6.14,33.5,0.2
IY2,2016-10-25 09:18:00,22.79,6.69,32.58,1.1
HAR,2016-10-25 09:31:00,23.52,6.65,31.77,0.4
KIS,2016-10-25 09:59:00,23.99,6.52,33.64,0.5
IY2,2016-10-25 10:35:00,23,6.7,32.36,0.5
BS2,2016-10-25 10:35:00,23.34,6.55,30.94,2.5
HAR,2016-10-25 10:49:00,23.19,7,31.28,0.8
KIS,2016-10-25 11:04:00,23.84,6.92,33.43,1
IY2,2016-10-25 11:55:00,23.06,6.64,32.11,0.8
HAR,2016-10-25 12:43:00,23.2,7.25,31.45,3.1
IY2,2016-10-25 13:15:00,23,6.75,32.41,1
HAR,2016-10-25 13:52:00,22.95,8.42,31.22,7.5
HAR,2016-10-25 14:59:00,23.12,8.64,31.45,7.6
KIS,2016-10-26 10:18:00,23.49,7.18,32.88,1.7
HIU,2016-10-26 10:20:00,23.01,6.47,30.96,0.4
HAR,2016-10-26 10:42:00,23.28,6.73,31.87,0.9
IY1,2016-10-26 10:54:00,22.86,6.82,32.55,0.8
HIU,2016-10-26 10:57:00,23.16,6.95,31.21,0.6
HIU,2016-10-26 11:24:00,23,6.62,30.91,0.6
KIS,2016-10-26 11:24:00,24.15,6.99,33.49,0.7
HIU,2016-10-26 11:50:00,22.75,6.9,30.7,0.5
HAR,2016-10-26 12:03:00,23.34,6.81,31.47,0.7
IY1,2016-10-26 12:11:00,22.81,6.79,32.77,0.8
KIS,2016-10-26 12:29:00,23.88,6.93,33.45,1.1
IY1,2016-10-26 13:17:00,22.66,6.91,32.14,0.6
HAR,2016-10-26 13:26:00,23.6,6.71,31.87,0.6
HIU,2016-10-26 13:39:00,23.29,6.84,30.68,2.2
HIU,2016-10-26 13:40:00,22.73,6.92,30.62,0.5
HIU,2016-10-26 14:25:00,23.15,6.89,30.82,0.6
HIU,2016-10-26 14:38:00,23.17,6.65,30.83,0.8
HAR,2016-10-26 15:06:00,23.26,7.86,31.32,10
HIU,2016-10-26 15:42:00,23.13,6.85,30.81,1.2
BS1,2016-10-27 08:01:00,23.15,6.92,30.35,4.8
AKI,2016-10-27 08:46:00,22.98,6.24,31.44,2.6
HAR,2016-10-27 08:48:00,23.11,7.29,31.64,3.7
BS1,2016-10-27 09:16:00,22.9,7.04,30.21,5
HAR,2016-10-27 09:31:00,23.13,7.42,31.8,4
KIS,2016-10-27 09:36:00,23.77,6.74,33.49,0.7
AKI,2016-10-27 09:42:00,23.04,6.72,31.89,1
HIU,2016-10-27 09:45:00,22.9,6.72,30.79,1.2
KIS,2016-10-27 10:28:00,23.92,6.55,33.55,0.6
AKI,2016-10-27 10:41:00,23.14,6.64,31.74,1
HAR,2016-10-27 10:43:00,23.15,6.82,31.99,2
BS1,2016-10-27 10:59:00,22.16,7.91,29.59,2.4
HIU,2016-10-27 11:40:00,22.96,6.59,30.82,0.5
HAR,2016-10-27 12:04:00,23.15,7.25,31.93,2.8
HIU,2016-10-27 12:28:00,22.84,6.71,30.95,1.3
HAR,2016-10-27 12:53:00,23.15,7.1,31.97,2.9
AKI,2016-10-27 13:09:00,23.25,6.43,31.06,0.5
AKI,2016-10-27 13:42:00,23.38,6.42,31.19,0.6
BS1,2016-10-27 13:42:00,22.58,7.4,30.34,1.9
HAR,2016-10-27 14:03:00,23.08,8.36,31.15,8.9
AKI,2016-10-27 14:23:00,23.34,6.59,31.48,0.8
BS2,2016-10-28 08:11:00,23.03,6.86,30.61,4.4
AKI,2016-10-28 08:35:00,22.69,6.94,31.61,2.6
AKI,2016-10-28 09:40:00,22.85,6.62,32.1,0.6
BS2,2016-10-28 09:41:00,22.61,6.69,30.52,2.3
HRS,2016-10-28 10:41:00,22.57,6.72,31.81,0.9
BS2,2016-10-28 11:12:00,21.87,7.09,30.84,4.9
HRS,2016-10-28 12:13:00,22.22,7.03,31.16,2.9
HRS,2016-10-28 13:20:00,22.81,6.71,32.07,0.9
BS2,2016-10-28 13:50:00,22.59,6.74,30.67,3.5
HAR,2016-10-31 09:55:00,22.51,6.66,32.15,1.8
HRS,2016-10-31 10:07:00,22.38,11.11,32.03,1.2
HRS,2016-10-31 11:17:00,22.07,6.93,31.48,2.2
HAR,2016-10-31 12:00:00,22.38,6.79,31.94,1.9
HRS,2016-10-31 12:32:00,22.46,6.66,31.64,1.1
HAR,2016-10-31 13:10:00,22.87,6.54,31.84,2.7
HRS,2016-10-31 13:54:00,22.2,6.9,31.37,5.6
HAR,2016-10-31 14:35:00,22.35,7.61,31.55,5
SUO,2017-02-07 10:33:00,12.22,8.8,33.15,2.6
SUO,2017-02-07 11:39:00,12.5,8.6,33.26,1.7
SUO,2017-02-07 12:43:00,11.83,8.8,33.06,1.6
HBK,2017-02-08 08:51:00,13.8,8.6,34.63,3.4
HBK,2017-02-08 09:16:00,14.26,8.6,34.66,2.9
HBK,2017-02-08 09:44:00,14.55,8.5,34.67,3.4
HBK,2017-02-08 10:11:00,14.25,8.6,34.66,3.5
SUO,2017-02-08 13:56:00,9.1,9.3,32.08,1
SUO,2017-02-08 14:52:00,9.46,9.6,32.67,2.1
SUO,2017-02-13 10:26:00,9.41,9.2,32.52,1.8
SUO,2017-02-13 11:29:00,9.44,9.2,32.56,1.4
SUO,2017-02-13 12:06:00,9.94,9.2,32.69,1.3
SUO,2017-02-13 13:04:00,9.24,9.4,32.41,2.3
SUO,2017-02-13 14:08:00,9.94,9.3,32.62,1.4
SUO,2017-02-14 09:21:00,8.76,9.3,32.1,1.1
SUO,2017-02-14 10:20:00,10.25,9.2,32.73,2.2
SUO,2017-02-14 11:20:00,10.14,9.5,32.73,2.7
SUO,2017-02-14 11:59:00,11.03,9.2,33.04,1.6
SUO,2017-02-14 13:31:00,10.16,9.3,32.73,1.3
SUO,2017-02-15 09:49:00,8.74,9.5,32.36,1.7
SUO,2017-02-15 11:21:00,9.33,9.4,32.5,2.2
SUO,2017-02-15 12:10:00,8.92,9.6,32.45,1.6
SUO,2017-02-15 12:41:00,9.04,9.6,32.31,1.1
SUO,2017-02-15 13:34:00,8,9.6,32.5,1.3
KIS,2017-02-16 09:29:00,11.13,9.4,32.72,0.4
KIS,2017-02-16 09:31:00,11.5,8.7,32.81,0.1
AKI,2017-02-16 09:53:00,11.95,8.8,33.15,1.3
AKI,2017-02-16 10:35:00,11.9,8.9,33.08,0.7
KIS,2017-02-16 10:41:00,11.8,8.8,33.11,0.5
KIS,2017-02-16 10:45:00,11.04,9.5,32.74,0.8
AKI,2017-02-16 11:13:00,11.78,8.8,33.07,0.7
KIS,2017-02-16 11:54:00,11.27,9,32.95,0.2
KIS,2017-02-16 12:05:00,10.31,10.3,32.29,1.3
IY1,2017-02-16 12:24:00,12.41,8.9,33.53,0.3
IY1,2017-02-16 13:12:00,12.33,9.3,33.23,1.2
OSK,2017-02-17 09:19:00,10.01,10.9,29.47,12
OSK,2017-02-17 09:53:00,10.21,9.1,29.89,7.8
OSK,2017-02-17 10:50:00,9.91,10.7,30.25,7.9
OSK,2017-02-17 11:23:00,9.58,11.6,28.93,8.2
OSK,2017-02-17 11:59:00,9.6,10.5,30.38,3.6
OSK,2017-02-17 13:49:00,9.55,11.5,28.28,11
KIS,2017-02-20 08:40:00,9.86,10.1,32.06,1.2
AKI,2017-02-20 08:44:00,11.52,9.6,32.89,2
AKI,2017-02-20 09:46:00,11.93,8.9,33.16,0.7
BS2,2017-02-20 10:45:00,9.04,9.4,32.04,1.2
HRS,2017-02-20 11:57:00,11.2,9.8,31.76,1.5
HRS,2017-02-20 13:08:00,11.5,10.6,31.48,3.5
BS2,2017-02-20 13:15:00,9.21,9.4,32.08,1.9
HRS,2017-02-20 14:05:00,11.53,9.5,32.34,2.2
BS2,2017-02-20 14:24:00,9.16,9.4,32.1,2.6
AKI,2017-02-21 08:52:00,11.66,8.9,32.84,1.3
IY2,2017-02-21 09:25:00,11.89,8.7,33.25,0.9
AKI,2017-02-21 09:50:00,11.81,8.9,33.15,0.8
HAR,2017-02-21 10:04:00,9.62,9.4,31.61,1.1
HIU,2017-02-21 10:26:00,11.06,8.8,32.83,2.1
IY2,2017-02-21 10:45:00,11.82,8.8,33.07,1.3
AKI,2017-02-21 10:48:00,11.72,8.9,33.04,1.1
HAR,2017-02-21 10:51:00,9.25,9.6,31.56,1.2
HIU,2017-02-21 11:35:00,10.88,9.4,32.77,2.3
IY2,2017-02-21 12:00:00,11.93,8.8,33.31,1.5
HAR,2017-02-21 12:02:00,9.25,9.6,31.71,0.4
AKI,2017-02-21 13:09:00,11.68,9.1,32.9,0.6
IY2,2017-02-21 13:13:00,11.84,9,33.41,1.7
HAR,2017-02-21 13:22:00,9.24,9.6,31.78,2.1
HIU,2017-02-21 13:42:00,9.88,9.2,32.28,2
AKI,2017-02-21 13:53:00,11.61,9.2,32.9,1.1
HAR,2017-02-21 14:04:00,8.91,10.1,31.56,1.3
AKI,2017-02-21 14:36:00,11.67,9.2,32.94,1.6
HIU,2017-02-21 14:42:00,10.25,9,32.53,0.8
HAR,2017-02-22 08:42:00,8.71,9.6,31.31,0.9
BS1,2017-02-22 09:11:00,9.78,8.5,32.61,0.9
HAR,2017-02-22 09:25:00,8.68,10,31.41,3
KIS,2017-02-22 09:35:00,12.45,9.6,33.45,0.5
KIS,2017-02-22 09:38:00,12.85,8.2,33.67,0.2
HRS,2017-02-22 10:05:00,11.35,9.5,32.59,2.1
KIS,2017-02-22 10:18:00,13.4,8.1,33.68,0.1
HAR,2017-02-22 10:28:00,8.76,10,31.51,1.4
KIS,2017-02-22 10:50:00,11.04,9.9,32.69,0.5
BS1,2017-02-22 11:13:00,11.18,8.6,32.88,2.8
KIS,2017-02-22 11:25:00,12.51,8.3,33.33,0.1
HRS,2017-02-22 11:35:00,11.12,9.6,32.22,3
HAR,2017-02-22 12:16:00,8.99,10.1,31.7,0.5
HRS,2017-02-22 12:19:00,11.4,9.2,32.65,1.4
HRS,2017-02-22 13:19:00,11.57,9.3,32.97,2.1
HAR,2017-02-22 13:32:00,8.82,10.2,31.41,0.7
BS1,2017-02-22 14:17:00,10.04,8.8,32.61,0.9
BS1,2017-02-22 15:15:00,9.49,8.7,32.49,1.8
BS1,2017-02-23 07:56:00,9.51,9.2,32.39,2.1
BS1,2017-02-23 09:18:00,9.59,9.3,32.24,2.6
BS1,2017-02-23 11:30:00,9.59,9.8,31.88,3.8
BS1,2017-02-23 13:46:00,9.72,9.8,32.33,2.4
BS2,2017-02-24 08:12:00,9.47,9,32.37,2.1
BS2,2017-02-24 09:41:00,9.05,9.3,31.74,3.4
OSK,2017-02-24 09:50:00,11.23,8.6,32.57,0.1
OSK,2017-02-24 10:51:00,10.14,9.1,31.84,0.1
BS2,2017-02-24 11:27:00,8.5,9.6,31.52,2.8
OSK,2017-02-24 11:33:00,11.03,8.6,32.41,0.1
BS2,2017-02-24 13:55:00,9.07,9.5,31.74,3.2
HAR,2017-02-27 09:44:00,9.09,9.9,31.78,0.3
HAR,2017-02-27 10:05:00,9.23,9.2,31.91,0.5
OSK,2017-02-27 10:26:00,10.01,9.5,31.22,1.7
HIU,2017-02-27 10:50:00,11.17,9.3,32.92,1.1
HAR,2017-02-27 10:54:00,9.03,10.2,31.72,0.4
OSK,2017-02-27 11:31:00,10.31,9.3,31.24,3.3
HAR,2017-02-27 12:00:00,9.27,9.2,31.64,0.9
HAR,2017-02-27 12:11:00,9.18,10.1,31.89,0.5
HIU,2017-02-27 12:35:00,10.77,9.7,32.81,1
HAR,2017-02-27 13:10:00,9.25,9.1,31.98,0.7
HAR,2017-02-27 13:28:00,9.34,10,31.8,0.3
HIU,2017-02-27 13:42:00,11.59,9,33.04,2.3
HAR,2017-02-27 14:20:00,9.52,9.4,32.08,0.6
HAR,2017-02-27 14:34:00,9.35,10,31.94,0.2
HIU,2017-02-28 08:50:00,10.4,10,32.42,3.9
KIS,2017-02-28 09:14:00,11.05,8.7,32.31,0.3
HIU,2017-02-28 09:47:00,10.76,10.1,32.72,4.3
KIS,2017-02-28 11:01:00,11.76,8.5,32.8,0.2
HIU,2017-02-28 11:24:00,10.58,9.4,32.63,0.5
HIU,2017-02-28 12:05:00,10.58,9.9,32.79,1.2
HIU,2017-02-28 13:10:00,11.2,10,32.91,2.3
SUO,2017-05-15 09:37:00,18.17,8,32.28,2.5
SUO,2017-05-15 10:32:00,19.33,8.1,31.78,2.6
SUO,2017-05-15 11:28:00,17.73,8,32.38,0.8
SUO,2017-05-15 12:31:00,17.29,8.1,32.52,1
KIS,2017-05-16 08:50:00,17.05,8.6,32.12,0.6
KIS,2017-05-16 10:00:00,18.62,8.2,33.19,0.3
SUO,2017-05-16 10:28:00,16.22,8,32.98,0.6
BS2,2017-05-16 10:43:00,15.63,7.9,31.93,1.5
KIS,2017-05-16 11:15:00,16.34,8.3,32.42,1.1
SUO,2017-05-16 11:31:00,16.85,7.8,33.04,0.4
IY1,2017-05-16 11:33:00,15.33,8.6,33.39,2.2
SUO,2017-05-16 12:35:00,17.1,7.8,32.61,0.4
IY1,2017-05-16 12:48:00,15.89,8.7,33.39,0.4
IY1,2017-05-16 13:39:00,14.92,8.5,33.22,1.3
BS1,2017-05-17 07:58:00,17.34,7.9,32.29,3.1
BS1,2017-05-17 09:08:00,17.36,7.8,32.31,3.1
SUO,2017-05-17 10:27:00,17.46,7.9,32.6,0.8
HRS,2017-05-17 10:36:00,15.65,8.5,32.38,3.1
BS1,2017-05-17 10:44:00,17.13,7.8,32.36,4.2
SUO,2017-05-17 11:31:00,17.44,7.8,32.63,0.5
HRS,2017-05-17 11:52:00,17.28,9.3,31.54,3.4
SUO,2017-05-17 12:07:00,17.48,7.9,32.56,1
SUO,2017-05-17 13:05:00,17.92,8,32.38,1.7
HRS,2017-05-17 13:39:00,16.38,8.8,32.6,0.4
BS1,2017-05-17 13:55:00,17.58,9.2,32.25,5
HRS,2017-05-17 14:44:00,16.12,8.8,32.81,2.2
HRS,2017-05-17 15:52:00,17.8,9.6,31.82,4.4
BS2,2017-05-18 08:15:00,17.39,7.8,32.31,2.4
AKI,2017-05-18 08:44:00,15.7,8.1,32.92,4.6
HAR,2017-05-18 09:00:00,16.84,8.9,31.97,1
BS2,2017-05-18 09:32:00,17.11,7.9,31.64,2.3
HBK,2017-05-18 09:40:00,18.67,8.2,34.09,0.5
AKI,2017-05-18 09:44:00,15.71,8.7,33.08,0.7
AKI,2017-05-18 10:00:00,15.56,8.6,33.25,0.6
HBK,2017-05-18 10:03:00,18.51,7.8,34.34,0.5
HBK,2017-05-18 10:34:00,18.48,7.5,34.5,0.3
AKI,2017-05-18 10:42:00,15.78,8.4,33.06,1.3
HAR,2017-05-18 10:45:00,17.36,8.8,31.9,0.6
AKI,2017-05-18 10:49:00,15.6,8.5,33.16,0.8
HBK,2017-05-18 10:59:00,18.86,7.8,34.26,0.5
BS2,2017-05-18 11:07:00,17.13,7.9,31.61,0.8
AKI,2017-05-18 11:32:00,16.02,8.3,33.03,0.7
HAR,2017-05-18 11:55:00,17.23,8.9,31.93,1
AKI,2017-05-18 12:41:00,16.17,8.3,32.91,1.5
HAR,2017-05-18 13:00:00,16.89,8.8,31.85,1
AKI,2017-05-18 13:30:00,16.01,8.4,32.98,1.5
SUO,2017-05-18 13:44:00,18.16,7.9,32.48,1.3
BS2,2017-05-18 13:50:00,16.95,8,31.59,1.7
AKI,2017-05-18 14:26:00,15.68,8.5,33.04,1.5
KIS,2017-05-19 08:05:00,17.18,8.9,32,0.5
AKI,2017-05-19 08:38:00,16.37,8.4,32.93,1.5
IY2,2017-05-19 08:47:00,17.03,8.7,33.25,0.4
BS1,2017-05-19 09:10:00,17.41,8.2,32.55,2.6
KIS,2017-05-19 09:15:00,17.16,8.7,31.7,1.1
AKI,2017-05-19 09:42:00,15.72,8.6,33.11,1.4
SUO,2017-05-19 09:45:00,17.19,7.9,32.59,0.3
IY2,2017-05-19 09:58:00,16.77,8.7,33.29,0.4
KIS,2017-05-19 10:25:00,18.11,8.9,32.19,1.7
SUO,2017-05-19 10:40:00,18.07,7.8,32.56,0.5
HRS,2017-05-19 10:42:00,17.06,8.7,32.63,0.5
BS1,2017-05-19 11:03:00,18.84,9.1,32.53,1.9
IY2,2017-05-19 11:20:00,15.66,8.4,33.09,0.5
SUO,2017-05-19 11:39:00,17.76,8.4,32.77,1.3
HRS,2017-05-19 12:08:00,15.85,8.8,33.05,1
SUO,2017-05-19 12:18:00,17.53,8,32.84,0.4
IY2,2017-05-19 12:33:00,15.52,8.4,33.29,0.6
SUO,2017-05-19 13:31:00,18.58,8.1,32.54,1
BS1,2017-05-19 14:17:00,18.53,9,32.72,2.2
BS1,2017-05-19 15:07:00,18.54,8.1,32.6,1.2
IY1,2017-05-22 10:12:00,17.95,8.7,33.33,0.2
HIU,2017-05-22 10:23:00,19.36,8.6,32.79,1.3
SUO,2017-05-22 10:29:00,19.5,8.1,32.43,1
SUO,2017-05-22 11:05:00,20.23,8.1,32.1,1.9
IY1,2017-05-22 11:26:00,17.77,8.5,33.2,0.1
HIU,2017-05-22 11:28:00,19.91,8.5,32.84,1.2
SUO,2017-05-22 11:58:00,20.75,7.9,32.09,1.7
HIU,2017-05-22 13:36:00,20.84,9.6,32.45,2.7
IY2,2017-05-22 13:43:00,17.39,8.6,33.31,0.2
HIU,2017-05-22 14:36:00,21.87,9.3,32.65,2.3
OSK,2017-05-23 09:12:00,20.29,9.1,30.5,1.7
OSK,2017-05-23 10:07:00,21.58,12,25.64,17
OSK,2017-05-23 11:07:00,21.66,9.9,30.66,2
OSK,2017-05-23 11:48:00,19.5,8.5,32.2,1.1
OSK,2017-05-23 12:30:00,18.5,7.9,32.76,1.7
OSK,2017-05-23 13:14:00,18.69,7.8,32.73,1.2
OSK,2017-05-23 14:45:00,18.03,7.5,32.86,1
HAR,2017-05-24 10:25:00,18.72,8.2,31.94,1.8
HAR,2017-05-24 11:20:00,18.07,7.7,32.61,1.2
OSK,2017-05-24 13:21:00,19.05,7.7,32.26,2.7
HAR,2017-05-25 11:10:00,20.48,8.3,31.92,1
HAR,2017-05-25 12:08:00,19.02,8.2,32.23,0.3
HAR,2017-05-25 13:06:00,19.02,8.3,31.9,0.7
HAR,2017-05-25 14:04:00,18.89,8.2,32.18,0.4
HAR,2017-05-25 14:59:00,20.14,8.5,32.1,0.7
HAR,2017-05-25 15:36:00,18.34,7.9,32.29,1.2
HAR,2017-05-26 10:37:00,20.55,8.3,32.01,1.7
HAR,2017-05-26 11:31:00,21.92,9.1,31.35,2.3
HAR,2017-05-26 12:28:00,19.75,8.3,32,0.4
HIU,2017-05-29 10:32:00,17.34,8.2,33.01,1.4
HIU,2017-05-29 11:13:00,18.19,8.2,32.92,0.9
HAR,2017-05-29 11:45:00,19.47,8.2,31.58,2.7
HAR,2017-05-29 12:41:00,19.08,8.2,31.97,0.3
HIU,2017-05-29 12:55:00,20.15,8.6,32.6,1.3
HAR,2017-05-29 13:45:00,19.63,8.3,32,0.6
HAR,2017-05-29 14:50:00,20.04,8.1,32.02,0.4
HIU,2017-05-30 08:48:00,20.79,8.7,32.48,2.1
HIU,2017-05-30 09:53:00,21.4,8.6,32.62,1.4
OSK,2017-05-30 10:00:00,19.13,7.4,32.86,1.2
OSK,2017-05-30 10:41:00,18.65,7.2,33.65,1.3
HIU,2017-05-30 11:35:00,22.09,8.6,32.76,1.3
OSK,2017-05-30 11:46:00,18.61,7.6,33.01,1.4
HIU,2017-05-30 12:16:00,20.27,8.8,32.71,1.3
HIU,2017-05-30 13:19:00,21.03,8.8,32.71,0.9
KIS,2017-05-31 09:12:00,18.71,7.2,33.62,1.2
KIS,2017-05-31 10:18:00,20.73,7.3,33.83,0.1
KIS,2017-05-31 11:26:00,18.89,7.7,33.22,0.3
KIS,2017-06-01 09:31:00,19.51,7.6,33.82,1.1
KIS,2017-06-01 10:38:00,20.26,7.6,33.4,0.1
KIS,2017-06-01 11:20:00,20.43,7.5,33.8,0.1
KIS,2017-06-02 09:04:00,18.54,7,33.77,1
KIS,2017-06-02 10:36:00,20.05,7.5,34.1,0.5
IY2,2017-08-17 09:11:00,24.12,7.3,32.98,1.4
IY2,2017-08-17 10:35:00,23.55,6.6,33.09,1.1
IY2,2017-08-17 11:54:00,24.09,6.5,32.87,1.1
IY2,2017-08-17 13:09:00,23.78,6.7,33.09,1.2
AKI,2017-08-18 10:19:00,24.53,7.1,33.01,1.8
AKI,2017-08-18 11:13:00,25.14,6.7,32.93,1.7
AKI,2017-08-18 12:27:00,25.52,6.4,32.81,0.9
OSK,2017-08-21 09:17:00,28.76,7.2,28.54,5.7
OSK,2017-08-21 09:51:00,29.26,8.1,25.05,24
OSK,2017-08-21 10:51:00,29.74,8.1,30.68,1.3
OSK,2017-08-21 11:34:00,28.43,7.3,32.05,0.7
OSK,2017-08-21 12:11:00,28.25,7.4,31.91,0.9
OSK,2017-08-21 12:47:00,28.37,7.1,32.29,1.6
OSK,2017-08-21 14:26:00,27.18,6.4,32.55,2.5
IY1,2017-08-22 10:38:00,27.24,6.8,33.09,0.2
OSK,2017-08-22 10:52:00,28.57,7.6,32.1,1.4
SUO,2017-08-22 11:41:00,26.19,6.9,33.08,0.4
IY1,2017-08-22 12:05:00,25.48,7.1,33.19,1.2
SUO,2017-08-22 12:44:00,26.25,6.7,33.04,0.4
IY2,2017-08-22 14:34:00,25.43,7.4,33.22,0.7
KIS,2017-08-23 09:47:00,27.6,6.4,32.45,0.7
SUO,2017-08-23 10:32:00,27.56,6.5,32.39,1.4
HIU,2017-08-23 10:33:00,26.3,6.3,32.71,1.7
KIS,2017-08-23 10:55:00,28.11,6.2,32.69,0.3
HIU,2017-08-23 11:17:00,27.92,6.9,32.53,2.4
SUO,2017-08-23 11:33:00,26.34,6.7,33,0.4
KIS,2017-08-23 12:06:00,27.9,6.5,32.3,2.4
SUO,2017-08-23 12:29:00,27.14,6.5,32.41,1.4
HIU,2017-08-23 13:04:00,29.03,7.3,32.41,0.9
SUO,2017-08-23 13:29:00,29.04,6.3,32.15,0.3
KIS,2017-08-24 08:44:00,28.32,6.3,32.68,0.3
HIU,2017-08-24 08:45:00,29.28,6.9,32.43,0.8
HBK,2017-08-24 09:26:00,27.69,6.6,33,0.5
HIU,2017-08-24 09:49:00,29.32,6.9,32.44,0.5
HBK,2017-08-24 09:51:00,27.33,6.7,32.99,1
KIS,2017-08-24 09:57:00,28.71,6.3,32.79,0.2
HBK,2017-08-24 10:18:00,28.09,6.4,32.94,0.2
HBK,2017-08-24 10:43:00,27.2,6.5,33.21,0.4
HAR,2017-08-24 11:13:00,28.55,6.6,32.21,0.2
HIU,2017-08-24 11:29:00,29.73,7.4,32.36,1.4
HIU,2017-08-24 12:14:00,29.05,7.7,32.26,1.2
HAR,2017-08-24 12:35:00,27.99,6.2,31.86,1.3
KIS,2017-08-24 12:50:00,28.92,6.5,32.38,0.7
HIU,2017-08-24 13:24:00,28.65,7.3,32.44,1.2
SUO,2017-08-24 13:45:00,29.05,6.7,32.37,2.1
HAR,2017-08-24 13:59:00,28.37,6.1,31.8,0.5
SUO,2017-08-24 14:50:00,29.78,6.6,32.1,1.1
HAR,2017-08-24 15:10:00,28.92,6.1,32.09,0.2
HAR,2017-08-24 16:23:00,28.96,5.8,32.17,0.3
HAR,2017-08-25 09:10:00,28.89,6.9,31.1,10
SUO,2017-08-25 09:25:00,27.77,6.4,32.45,1.5
HIU,2017-08-25 10:04:00,28.97,7.5,32.09,1.7
HAR,2017-08-25 10:15:00,28.62,6.9,31.43,2.4
SUO,2017-08-25 10:23:00,28.2,6.6,32.56,0.8
HIU,2017-08-25 11:09:00,28.89,7.3,32.27,1.3
SUO,2017-08-25 11:22:00,27.65,7,32.65,2.6
SUO,2017-08-25 12:00:00,27.51,6.6,32.85,0.3
HAR,2017-08-25 12:05:00,28.57,6.9,31.72,1.5
SUO,2017-08-25 13:20:00,28.5,6.6,32.59,0.4
HAR,2017-08-25 13:23:00,29.07,6.9,31.55,0.5
HIU,2017-08-25 13:33:00,30.57,7.6,32.35,2
HIU,2017-08-25 14:32:00,30.44,7.5,32.19,1
BS1,2017-08-28 07:50:00,28.34,6,31.8,4.9
BS1,2017-08-28 09:00:00,28.26,5.9,31.73,8.6
HAR,2017-08-28 09:07:00,28.04,5.8,32.02,0.2
HAR,2017-08-28 09:47:00,27.96,5.1,32.17,0.2
BS1,2017-08-28 10:39:00,28.28,5.9,31.81,9.9
SUO,2017-08-28 10:51:00,28.27,6.5,32.49,0.4
HAR,2017-08-28 10:59:00,27.18,4.8,32.22,3
BS1,2017-08-28 11:27:00,28.18,7.2,32.04,3.4
SUO,2017-08-28 11:27:00,29.02,6.5,31.75,1.1
SUO,2017-08-28 12:17:00,29.05,6.5,32.28,0.8
HAR,2017-08-28 12:34:00,27.26,4.6,32.11,2.9
HAR,2017-08-28 13:24:00,26.95,4.7,32.28,3.2
HAR,2017-08-28 14:31:00,27.41,4.4,31.81,2.6
BS2,2017-08-29 08:08:00,28.44,6.2,31.77,4.6
BS2,2017-08-29 09:30:00,28.16,6.6,31.36,3.4
SUO,2017-08-29 10:16:00,28.77,6.4,32.3,0.5
SUO,2017-08-29 10:56:00,29.27,6.3,32.2,0.6
BS2,2017-08-29 11:04:00,28.3,7,31.63,1.3
SUO,2017-08-29 11:53:00,29.33,6.2,32.11,0.8
BS2,2017-08-29 13:48:00,28.13,7,31.52,1.7
BS1,2017-08-30 08:58:00,28.1,6.4,32,6.3
BS1,2017-08-30 10:40:00,28.39,7.2,32.18,1.5
BS1,2017-08-30 13:47:00,28.66,7.2,32.27,1.4
BS1,2017-08-30 14:41:00,28.28,6.9,32.12,2.7
BS2,2017-08-31 10:29:00,27.79,6.5,31.96,1.8
BS2,2017-08-31 11:23:00,27.79,6.7,31.9,3
